DOB,AGE,DATE,population,Cumulative,Rank
11/7/2004,3342,1/1/2014,336888,1183680977,1183512533
11/6/2004,3343,1/1/2014,336879,1184017856,1183849416
11/5/2004,3344,1/1/2014,336870,1184354725,1184186291
11/4/2004,3345,1/1/2014,336860,1184691586,1184523155
11/3/2004,3346,1/1/2014,336851,1185028436,1184860011
11/2/2004,3347,1/1/2014,336841,1185365277,1185196857
11/1/2004,3348,1/1/2014,336832,1185702109,1185533693
10/31/2004,3349,1/1/2014,336822,1186038932,1185870520
10/30/2004,3350,1/1/2014,336813,1186375744,1186207338
10/29/2004,3351,1/1/2014,336803,1186712548,1186544146
10/28/2004,3352,1/1/2014,336794,1187049342,1186880945
10/27/2004,3353,1/1/2014,336785,1187386126,1187217734
10/26/2004,3354,1/1/2014,336775,1187722902,1187554514
10/25/2004,3355,1/1/2014,336766,1188059667,1187891284
10/24/2004,3356,1/1/2014,336756,1188396423,1188228045
10/23/2004,3357,1/1/2014,336747,1188733170,1188564797
10/22/2004,3358,1/1/2014,336737,1189069907,1188901539
10/21/2004,3359,1/1/2014,336728,1189406635,1189238271
10/20/2004,3360,1/1/2014,336718,1189743354,1189574994
10/19/2004,3361,1/1/2014,336709,1190080063,1189911708
10/18/2004,3362,1/1/2014,336700,1190416762,1190248412
10/17/2004,3363,1/1/2014,336690,1190753452,1190585107
10/16/2004,3364,1/1/2014,336681,1191090133,1190921792
10/15/2004,3365,1/1/2014,336671,1191426804,1191258468
10/14/2004,3366,1/1/2014,336662,1191763466,1191595135
10/13/2004,3367,1/1/2014,336652,1192100118,1191931792
10/12/2004,3368,1/1/2014,336643,1192436761,1192268439
10/11/2004,3369,1/1/2014,336633,1192773394,1192605077
10/10/2004,3370,1/1/2014,336624,1193110018,1192941706
10/9/2004,3371,1/1/2014,336615,1193446633,1193278325
10/8/2004,3372,1/1/2014,336605,1193783238,1193614935
10/7/2004,3373,1/1/2014,336596,1194119833,1193951535
10/6/2004,3374,1/1/2014,336586,1194456419,1194288126
10/5/2004,3375,1/1/2014,336577,1194792996,1194624708
10/4/2004,3376,1/1/2014,336567,1195129563,1194961280
10/3/2004,3377,1/1/2014,336558,1195466121,1195297842
10/2/2004,3378,1/1/2014,336548,1195802670,1195634396
10/1/2004,3379,1/1/2014,336539,1196139209,1195970939
9/30/2004,3380,1/1/2014,336530,1196475738,1196307473
9/29/2004,3381,1/1/2014,336520,1196812258,1196643998
9/28/2004,3382,1/1/2014,336511,1197148769,1196980514
9/27/2004,3383,1/1/2014,336501,1197485270,1197317020
9/26/2004,3384,1/1/2014,336492,1197821762,1197653516
9/25/2004,3385,1/1/2014,336482,1198158244,1197990003
9/24/2004,3386,1/1/2014,336473,1198494717,1198326481
9/23/2004,3387,1/1/2014,336463,1198831180,1198662949
9/22/2004,3388,1/1/2014,336454,1199167634,1198999407
9/21/2004,3389,1/1/2014,336445,1199504079,1199335857
9/20/2004,3390,1/1/2014,336435,1199840514,1199672297
9/19/2004,3391,1/1/2014,336426,1200176940,1200008727
9/18/2004,3392,1/1/2014,336416,1200513356,1200345148
9/17/2004,3393,1/1/2014,336407,1200849763,1200681559
9/16/2004,3394,1/1/2014,336397,1201186160,1201017962
9/15/2004,3395,1/1/2014,336388,1201522548,1201354354
9/14/2004,3396,1/1/2014,336378,1201858927,1201690737
9/13/2004,3397,1/1/2014,336369,1202195296,1202027111
9/12/2004,3398,1/1/2014,336360,1202531655,1202363476
9/11/2004,3399,1/1/2014,336350,1202868005,1202699830
9/10/2004,3400,1/1/2014,336341,1203204346,1203036176
9/9/2004,3401,1/1/2014,336331,1203540678,1203372512
9/8/2004,3402,1/1/2014,336322,1203876999,1203708838
9/7/2004,3403,1/1/2014,336312,1204213312,1204045156
9/6/2004,3404,1/1/2014,336303,1204549615,1204381463
9/5/2004,3405,1/1/2014,336294,1204885908,1204717762
9/4/2004,3406,1/1/2014,336284,1205222193,1205054050
9/3/2004,3407,1/1/2014,336275,1205558467,1205390330
9/2/2004,3408,1/1/2014,336265,1205894732,1205726600
9/1/2004,3409,1/1/2014,336256,1206230988,1206062860
8/31/2004,3410,1/1/2014,336246,1206567235,1206399112
8/30/2004,3411,1/1/2014,336237,1206903472,1206735353
8/29/2004,3412,1/1/2014,336228,1207239699,1207071585
8/28/2004,3413,1/1/2014,336218,1207575917,1207407808
8/27/2004,3414,1/1/2014,336209,1207912126,1207744022
8/26/2004,3415,1/1/2014,336199,1208248325,1208080226
8/25/2004,3416,1/1/2014,336190,1208584515,1208416420
8/24/2004,3417,1/1/2014,336180,1208920695,1208752605
8/23/2004,3418,1/1/2014,336171,1209256866,1209088781
8/22/2004,3419,1/1/2014,336162,1209593028,1209424947
8/21/2004,3420,1/1/2014,336152,1209929180,1209761104
8/20/2004,3421,1/1/2014,336143,1210265322,1210097251
8/19/2004,3422,1/1/2014,336133,1210601456,1210433389
8/18/2004,3423,1/1/2014,336124,1210937579,1210769518
8/17/2004,3424,1/1/2014,336114,1211273694,1211105637
8/16/2004,3425,1/1/2014,336105,1211609799,1211441746
8/15/2004,3426,1/1/2014,336095,1211945894,1211777846
8/14/2004,3427,1/1/2014,336086,1212281980,1212113937
8/13/2004,3428,1/1/2014,336077,1212618057,1212450019
8/12/2004,3429,1/1/2014,336067,1212954124,1212786091
8/11/2004,3430,1/1/2014,336058,1213290182,1213122153
8/10/2004,3431,1/1/2014,336048,1213626230,1213458206
8/9/2004,3432,1/1/2014,336039,1213962269,1213794250
8/8/2004,3433,1/1/2014,336029,1214298299,1214130284
8/7/2004,3434,1/1/2014,336020,1214634319,1214466309
8/6/2004,3435,1/1/2014,336011,1214970329,1214802324
8/5/2004,3436,1/1/2014,336001,1215306331,1215138330
8/4/2004,3437,1/1/2014,335992,1215642322,1215474326
8/3/2004,3438,1/1/2014,335982,1215978305,1215810314
8/2/2004,3439,1/1/2014,335973,1216314278,1216146291
8/1/2004,3440,1/1/2014,335964,1216650241,1216482259
7/31/2004,3441,1/1/2014,335954,1216986195,1216818218
7/30/2004,3442,1/1/2014,335945,1217322140,1217154168
7/29/2004,3443,1/1/2014,335935,1217658075,1217490108
7/28/2004,3444,1/1/2014,335926,1217994001,1217826038
7/27/2004,3445,1/1/2014,335916,1218329917,1218161959
7/26/2004,3446,1/1/2014,335907,1218665824,1218497871
7/25/2004,3447,1/1/2014,335898,1219001722,1218833773
7/24/2004,3448,1/1/2014,335888,1219337610,1219169666
7/23/2004,3449,1/1/2014,335879,1219673489,1219505549
7/22/2004,3450,1/1/2014,335869,1220009358,1219841423
7/21/2004,3451,1/1/2014,335860,1220345218,1220177288
7/20/2004,3452,1/1/2014,335850,1220681068,1220513143
7/19/2004,3453,1/1/2014,335841,1221016909,1220848989
7/18/2004,3454,1/1/2014,335832,1221352741,1221184825
7/17/2004,3455,1/1/2014,335822,1221688563,1221520652
7/16/2004,3456,1/1/2014,335813,1222024376,1221856469
7/15/2004,3457,1/1/2014,335803,1222360179,1222192277
7/14/2004,3458,1/1/2014,335794,1222695973,1222528076
7/13/2004,3459,1/1/2014,335784,1223031757,1222863865
7/12/2004,3460,1/1/2014,335775,1223367532,1223199645
7/11/2004,3461,1/1/2014,335766,1223703298,1223535415
7/10/2004,3462,1/1/2014,335756,1224039054,1223871176
7/9/2004,3463,1/1/2014,335747,1224374801,1224206927
7/8/2004,3464,1/1/2014,335737,1224710538,1224542670
7/7/2004,3465,1/1/2014,335728,1225046266,1224878402
7/6/2004,3466,1/1/2014,335719,1225381985,1225214125
7/5/2004,3467,1/1/2014,335709,1225717694,1225549839
7/4/2004,3468,1/1/2014,335700,1226053394,1225885544
7/3/2004,3469,1/1/2014,335691,1226389085,1226221239
7/2/2004,3470,1/1/2014,335682,1226724767,1226556926
7/1/2004,3471,1/1/2014,335674,1227060440,1226892604
6/30/2004,3472,1/1/2014,335665,1227396105,1227228273
6/29/2004,3473,1/1/2014,335656,1227731761,1227563933
6/28/2004,3474,1/1/2014,335647,1228067409,1227899585
6/27/2004,3475,1/1/2014,335639,1228403048,1228235228
6/26/2004,3476,1/1/2014,335630,1228738678,1228570863
6/25/2004,3477,1/1/2014,335621,1229074299,1228906488
6/24/2004,3478,1/1/2014,335613,1229409911,1229242105
6/23/2004,3479,1/1/2014,335604,1229745515,1229577713
6/22/2004,3480,1/1/2014,335595,1230081111,1229913313
6/21/2004,3481,1/1/2014,335586,1230416697,1230248904
6/20/2004,3482,1/1/2014,335578,1230752275,1230584486
6/19/2004,3483,1/1/2014,335569,1231087844,1230920059
6/18/2004,3484,1/1/2014,335560,1231423404,1231255624
6/17/2004,3485,1/1/2014,335552,1231758956,1231591180
6/16/2004,3486,1/1/2014,335543,1232094499,1231926727
6/15/2004,3487,1/1/2014,335534,1232430033,1232262266
6/14/2004,3488,1/1/2014,335526,1232765559,1232597796
6/13/2004,3489,1/1/2014,335517,1233101076,1232933317
6/12/2004,3490,1/1/2014,335508,1233436584,1233268830
6/11/2004,3491,1/1/2014,335499,1233772083,1233604333
6/10/2004,3492,1/1/2014,335491,1234107574,1233939829
6/9/2004,3493,1/1/2014,335482,1234443056,1234275315
6/8/2004,3494,1/1/2014,335473,1234778529,1234610793
6/7/2004,3495,1/1/2014,335465,1235113994,1234946262
6/6/2004,3496,1/1/2014,335456,1235449450,1235281722
6/5/2004,3497,1/1/2014,335447,1235784897,1235617173
6/4/2004,3498,1/1/2014,335439,1236120336,1235952616
6/3/2004,3499,1/1/2014,335430,1236455765,1236288050
6/2/2004,3500,1/1/2014,335421,1236791186,1236623476
6/1/2004,3501,1/1/2014,335412,1237126599,1236958893
5/31/2004,3502,1/1/2014,335404,1237462003,1237294301
5/30/2004,3503,1/1/2014,335395,1237797398,1237629700
5/29/2004,3504,1/1/2014,335386,1238132784,1237965091
5/28/2004,3505,1/1/2014,335378,1238468161,1238300473
5/27/2004,3506,1/1/2014,335369,1238803530,1238635846
5/26/2004,3507,1/1/2014,335360,1239138891,1238971210
5/25/2004,3508,1/1/2014,335352,1239474242,1239306566
5/24/2004,3509,1/1/2014,335343,1239809585,1239641914
5/23/2004,3510,1/1/2014,335334,1240144919,1239977252
5/22/2004,3511,1/1/2014,335325,1240480244,1240312582
5/21/2004,3512,1/1/2014,335317,1240815561,1240647903
5/20/2004,3513,1/1/2014,335308,1241150869,1240983215
5/19/2004,3514,1/1/2014,335299,1241486168,1241318519
5/18/2004,3515,1/1/2014,335291,1241821459,1241653814
5/17/2004,3516,1/1/2014,335282,1242156741,1241989100
5/16/2004,3517,1/1/2014,335273,1242492014,1242324378
5/15/2004,3518,1/1/2014,335265,1242827279,1242659646
5/14/2004,3519,1/1/2014,335256,1243162534,1242994907
5/13/2004,3520,1/1/2014,335247,1243497782,1243330158
5/12/2004,3521,1/1/2014,335238,1243833020,1243665401
5/11/2004,3522,1/1/2014,335230,1244168250,1244000635
5/10/2004,3523,1/1/2014,335221,1244503471,1244335860
5/9/2004,3524,1/1/2014,335212,1244838683,1244671077
5/8/2004,3525,1/1/2014,335204,1245173887,1245006285
5/7/2004,3526,1/1/2014,335195,1245509082,1245341484
5/6/2004,3527,1/1/2014,335186,1245844268,1245676675
5/5/2004,3528,1/1/2014,335178,1246179445,1246011857
5/4/2004,3529,1/1/2014,335169,1246514614,1246347030
5/3/2004,3530,1/1/2014,335160,1246849774,1246682194
5/2/2004,3531,1/1/2014,335151,1247184926,1247017350
5/1/2004,3532,1/1/2014,335143,1247520069,1247352497
4/30/2004,3533,1/1/2014,335134,1247855203,1247687636
4/29/2004,3534,1/1/2014,335125,1248190328,1248022765
4/28/2004,3535,1/1/2014,335117,1248525445,1248357886
4/27/2004,3536,1/1/2014,335108,1248860553,1248692999
4/26/2004,3537,1/1/2014,335099,1249195652,1249028102
4/25/2004,3538,1/1/2014,335091,1249530743,1249363197
4/24/2004,3539,1/1/2014,335082,1249865824,1249698284
4/23/2004,3540,1/1/2014,335073,1250200898,1250033361
4/22/2004,3541,1/1/2014,335065,1250535962,1250368430
4/21/2004,3542,1/1/2014,335056,1250871018,1250703490
4/20/2004,3543,1/1/2014,335047,1251206065,1251038542
4/19/2004,3544,1/1/2014,335038,1251541104,1251373584
4/18/2004,3545,1/1/2014,335030,1251876133,1251708618
4/17/2004,3546,1/1/2014,335021,1252211154,1252043644
4/16/2004,3547,1/1/2014,335012,1252546167,1252378661
4/15/2004,3548,1/1/2014,335004,1252881170,1252713669
4/14/2004,3549,1/1/2014,334995,1253216165,1253048668
4/13/2004,3550,1/1/2014,334986,1253551152,1253383659
4/12/2004,3551,1/1/2014,334978,1253886129,1253718640
4/11/2004,3552,1/1/2014,334969,1254221098,1254053614
4/10/2004,3553,1/1/2014,334960,1254556058,1254388578
4/9/2004,3554,1/1/2014,334952,1254891010,1254723534
4/8/2004,3555,1/1/2014,334943,1255225953,1255058481
4/7/2004,3556,1/1/2014,334934,1255560887,1255393420
4/6/2004,3557,1/1/2014,334925,1255895812,1255728350
4/5/2004,3558,1/1/2014,334917,1256230729,1256063271
4/4/2004,3559,1/1/2014,334908,1256565637,1256398183
4/3/2004,3560,1/1/2014,334899,1256900537,1256733087
4/2/2004,3561,1/1/2014,334891,1257235427,1257067982
4/1/2004,3562,1/1/2014,334882,1257570309,1257402868
3/31/2004,3563,1/1/2014,334873,1257905183,1257737746
3/30/2004,3564,1/1/2014,334865,1258240047,1258072615
3/29/2004,3565,1/1/2014,334856,1258574903,1258407475
3/28/2004,3566,1/1/2014,334847,1258909751,1258742327
3/27/2004,3567,1/1/2014,334839,1259244589,1259077170
3/26/2004,3568,1/1/2014,334830,1259579419,1259412004
3/25/2004,3569,1/1/2014,334821,1259914240,1259746830
3/24/2004,3570,1/1/2014,334813,1260249053,1260081646
3/23/2004,3571,1/1/2014,334804,1260583857,1260416455
3/22/2004,3572,1/1/2014,334795,1260918652,1260751254
3/21/2004,3573,1/1/2014,334786,1261253438,1261086045
3/20/2004,3574,1/1/2014,334778,1261588216,1261420827
3/19/2004,3575,1/1/2014,334769,1261922985,1261755600
3/18/2004,3576,1/1/2014,334760,1262257745,1262090365
3/17/2004,3577,1/1/2014,334752,1262592497,1262425121
3/16/2004,3578,1/1/2014,334743,1262927240,1262759869
3/15/2004,3579,1/1/2014,334734,1263261975,1263094607
3/14/2004,3580,1/1/2014,334726,1263596700,1263429337
3/13/2004,3581,1/1/2014,334717,1263931417,1263764059
3/12/2004,3582,1/1/2014,334708,1264266126,1264098771
3/11/2004,3583,1/1/2014,334700,1264600825,1264433475
3/10/2004,3584,1/1/2014,334691,1264935516,1264768171
3/9/2004,3585,1/1/2014,334682,1265270198,1265102857
3/8/2004,3586,1/1/2014,334674,1265604872,1265437535
3/7/2004,3587,1/1/2014,334665,1265939537,1265772204
3/6/2004,3588,1/1/2014,334656,1266274193,1266106865
3/5/2004,3589,1/1/2014,334648,1266608840,1266441517
3/4/2004,3590,1/1/2014,334639,1266943479,1266776160
3/3/2004,3591,1/1/2014,334630,1267278109,1267110794
3/2/2004,3592,1/1/2014,334621,1267612731,1267445420
3/1/2004,3593,1/1/2014,334613,1267947344,1267780037
2/29/2004,3594,1/1/2014,334604,1268281948,1268114646
2/28/2004,3595,1/1/2014,334595,1268616543,1268449246
2/27/2004,3596,1/1/2014,334587,1268951130,1268783837
2/26/2004,3597,1/1/2014,334578,1269285708,1269118419
2/25/2004,3598,1/1/2014,334569,1269620277,1269452993
2/24/2004,3599,1/1/2014,334561,1269954838,1269787558
2/23/2004,3600,1/1/2014,334552,1270289390,1270122114
2/22/2004,3601,1/1/2014,334543,1270623934,1270456662
2/21/2004,3602,1/1/2014,334535,1270958468,1270791201
2/20/2004,3603,1/1/2014,334526,1271292994,1271125731
2/19/2004,3604,1/1/2014,334517,1271627512,1271460253
2/18/2004,3605,1/1/2014,334509,1271962020,1271794766
2/17/2004,3606,1/1/2014,334500,1272296520,1272129270
2/16/2004,3607,1/1/2014,334491,1272631011,1272463766
2/15/2004,3608,1/1/2014,334483,1272965494,1272798253
2/14/2004,3609,1/1/2014,334474,1273299968,1273132731
2/13/2004,3610,1/1/2014,334465,1273634433,1273467201
2/12/2004,3611,1/1/2014,334457,1273968890,1273801662
2/11/2004,3612,1/1/2014,334448,1274303338,1274136114
2/10/2004,3613,1/1/2014,334439,1274637777,1274470557
2/9/2004,3614,1/1/2014,334431,1274972207,1274804992
2/8/2004,3615,1/1/2014,334422,1275306629,1275139418
2/7/2004,3616,1/1/2014,334413,1275641042,1275473836
2/6/2004,3617,1/1/2014,334405,1275975447,1275808245
2/5/2004,3618,1/1/2014,334396,1276309843,1276142645
2/4/2004,3619,1/1/2014,334387,1276644230,1276477036
2/3/2004,3620,1/1/2014,334378,1276978608,1276811419
2/2/2004,3621,1/1/2014,334370,1277312978,1277145793
2/1/2004,3622,1/1/2014,334361,1277647339,1277480159
1/31/2004,3623,1/1/2014,334352,1277981692,1277814516
1/30/2004,3624,1/1/2014,334344,1278316036,1278148864
1/29/2004,3625,1/1/2014,334335,1278650371,1278483203
1/28/2004,3626,1/1/2014,334326,1278984697,1278817534
1/27/2004,3627,1/1/2014,334318,1279319015,1279151856
1/26/2004,3628,1/1/2014,334309,1279653324,1279486170
1/25/2004,3629,1/1/2014,334300,1279987625,1279820474
1/24/2004,3630,1/1/2014,334292,1280321916,1280154770
1/23/2004,3631,1/1/2014,334283,1280656199,1280489058
1/22/2004,3632,1/1/2014,334274,1280990474,1280823337
1/21/2004,3633,1/1/2014,334266,1281324739,1281157607
1/20/2004,3634,1/1/2014,334257,1281658997,1281491868
1/19/2004,3635,1/1/2014,334248,1281993245,1281826121
1/18/2004,3636,1/1/2014,334240,1282327485,1282160365
1/17/2004,3637,1/1/2014,334231,1282661716,1282494600
1/16/2004,3638,1/1/2014,334222,1282995938,1282828827
1/15/2004,3639,1/1/2014,334214,1283330152,1283163045
1/14/2004,3640,1/1/2014,334205,1283664357,1283497254
1/13/2004,3641,1/1/2014,334196,1283998553,1283831455
1/12/2004,3642,1/1/2014,334188,1284332741,1284165647
1/11/2004,3643,1/1/2014,334179,1284666920,1284499830
1/10/2004,3644,1/1/2014,334170,1285001090,1284834005
1/9/2004,3645,1/1/2014,334162,1285335252,1285168171
1/8/2004,3646,1/1/2014,334153,1285669405,1285502328
1/7/2004,3647,1/1/2014,334144,1286003549,1285836477
1/6/2004,3648,1/1/2014,334136,1286337685,1286170617
1/5/2004,3649,1/1/2014,334127,1286671812,1286504748
1/4/2004,3650,1/1/2014,334118,1287005930,1286838871
1/3/2004,3651,1/1/2014,334110,1287340040,1287172985
1/2/2004,3652,1/1/2014,334101,1287674141,1287507090
1/1/2004,3653,1/1/2014,334092,1288008233,1287841187
12/31/2003,3654,1/1/2014,334084,1288342317,1288175275
12/30/2003,3655,1/1/2014,334075,1288676392,1288509354
12/29/2003,3656,1/1/2014,334066,1289010458,1288843425
12/28/2003,3657,1/1/2014,334058,1289344516,1289177487
12/27/2003,3658,1/1/2014,334049,1289678565,1289511540
12/26/2003,3659,1/1/2014,334040,1290012605,1289845585
12/25/2003,3660,1/1/2014,334032,1290346637,1290179621
12/24/2003,3661,1/1/2014,334023,1290680660,1290513648
12/23/2003,3662,1/1/2014,334014,1291014674,1290847667
12/22/2003,3663,1/1/2014,334006,1291348680,1291181677
12/21/2003,3664,1/1/2014,333997,1291682677,1291515678
12/20/2003,3665,1/1/2014,333988,1292016665,1291849671
12/19/2003,3666,1/1/2014,333980,1292350645,1292183655
12/18/2003,3667,1/1/2014,333971,1292684616,1292517630
12/17/2003,3668,1/1/2014,333962,1293018578,1292851597
12/16/2003,3669,1/1/2014,333954,1293352532,1293185555
12/15/2003,3670,1/1/2014,333945,1293686477,1293519504
12/14/2003,3671,1/1/2014,333936,1294020413,1293853445
12/13/2003,3672,1/1/2014,333928,1294354341,1294187377
12/12/2003,3673,1/1/2014,333919,1294688260,1294521301
12/11/2003,3674,1/1/2014,333910,1295022170,1294855215
12/10/2003,3675,1/1/2014,333902,1295356072,1295189121
12/9/2003,3676,1/1/2014,333893,1295689965,1295523019
12/8/2003,3677,1/1/2014,333884,1296023850,1295856907
12/7/2003,3678,1/1/2014,333876,1296357725,1296190787
12/6/2003,3679,1/1/2014,333867,1296691592,1296524659
12/5/2003,3680,1/1/2014,333858,1297025451,1296858521
12/4/2003,3681,1/1/2014,333850,1297359300,1297192376
12/3/2003,3682,1/1/2014,333841,1297693141,1297526221
12/2/2003,3683,1/1/2014,333832,1298026974,1297860058
12/1/2003,3684,1/1/2014,333824,1298360798,1298193886
11/30/2003,3685,1/1/2014,333815,1298694613,1298527705
11/29/2003,3686,1/1/2014,333806,1299028419,1298861516
11/28/2003,3687,1/1/2014,333798,1299362217,1299195318
11/27/2003,3688,1/1/2014,333789,1299696006,1299529111
11/26/2003,3689,1/1/2014,333780,1300029786,1299862896
11/25/2003,3690,1/1/2014,333772,1300363558,1300196672
11/24/2003,3691,1/1/2014,333763,1300697321,1300530440
11/23/2003,3692,1/1/2014,333754,1301031076,1300864199
11/22/2003,3693,1/1/2014,333746,1301364822,1301197949
11/21/2003,3694,1/1/2014,333737,1301698559,1301531690
11/20/2003,3695,1/1/2014,333728,1302032287,1301865423
11/19/2003,3696,1/1/2014,333720,1302366007,1302199147
11/18/2003,3697,1/1/2014,333711,1302699718,1302532863
11/17/2003,3698,1/1/2014,333703,1303033421,1302866570
11/16/2003,3699,1/1/2014,333694,1303367115,1303200268
11/15/2003,3700,1/1/2014,333685,1303700800,1303533957
11/14/2003,3701,1/1/2014,333677,1304034476,1303867638
11/13/2003,3702,1/1/2014,333668,1304368144,1304201310
11/12/2003,3703,1/1/2014,333659,1304701804,1304534974
11/11/2003,3704,1/1/2014,333651,1305035454,1304868629
11/10/2003,3705,1/1/2014,333642,1305369096,1305202275
11/9/2003,3706,1/1/2014,333633,1305702729,1305535913
11/8/2003,3707,1/1/2014,333625,1306036354,1305869542
11/7/2003,3708,1/1/2014,333616,1306369970,1306203162
11/6/2003,3709,1/1/2014,333607,1306703577,1306536774
11/5/2003,3710,1/1/2014,333599,1307037176,1306870377
